LA_E_3017343,0.890658
LA_E_6065795,0.368676
LA_E_6069332,0.406413
LA_E_6035442,0.153263
LA_E_7590028,0.000817
LA_E_2680418,0.121817
LA_E_7098298,0.023346
LA_E_7547751,0.829332
LA_E_3835358,0.340777
LA_E_1822465,0.040050
LA_E_3298565,0.898787
LA_E_9905142,0.983760
LA_E_2169669,0.515456
LA_E_5169409,0.056999
LA_E_6129703,0.274240
LA_E_9867415,0.868132
LA_E_5824570,0.886010
LA_E_6379744,0.064507
LA_E_5819100,0.881678
LA_E_4159066,0.988423
LA_E_6809196,0.271937
LA_E_7737744,0.649375
LA_E_2877029,0.925677
LA_E_5806794,0.980771
LA_E_8902908,0.935089
LA_E_4808907,0.994331
LA_E_1397178,0.758493
LA_E_2779527,0.228479
LA_E_3552492,0.790455
LA_E_6703993,0.732879
LA_E_1467299,0.154557
LA_E_2789418,0.872868
LA_E_1985710,0.091463
LA_E_8547341,0.832585
LA_E_9700430,0.714718
LA_E_7203692,0.012713
LA_E_1956904,0.824096
LA_E_3642563,0.580021
LA_E_7354805,0.733931
LA_E_1053928,0.047878
LA_E_7614883,0.568584
LA_E_7977897,0.913504
LA_E_7695915,0.022540
LA_E_2105352,0.943810
LA_E_8612647,0.986404
LA_E_7094448,0.994283
LA_E_5637091,0.729128
LA_E_2770084,0.165327
LA_E_8307936,0.899216
LA_E_3757529,0.997898
LA_E_5700421,0.987981
LA_E_4407732,0.073242
LA_E_9387693,0.883595
LA_E_9634741,0.781314
LA_E_7449858,0.376968
LA_E_1990892,0.879303
LA_E_3789555,0.915214
LA_E_2606317,0.020436
LA_E_3569085,0.848729
LA_E_9622360,0.551150
LA_E_9045998,0.929547
LA_E_3694633,0.987569
LA_E_6233479,0.172689
LA_E_7661780,0.978722
LA_E_1471269,0.986220
LA_E_1095004,0.903666
LA_E_2162116,0.617054
LA_E_1508411,0.783536
LA_E_8666915,0.604662
LA_E_8758966,0.024439
LA_E_6890844,0.955463
LA_E_7956974,0.778506
LA_E_8331017,0.845095
LA_E_9539438,0.613232
LA_E_7574029,0.735415
LA_E_3171263,0.421219
LA_E_6163301,0.980344
LA_E_5108121,0.993423
LA_E_2747231,0.845692
LA_E_3434464,0.782711
LA_E_2984690,0.636935
LA_E_6271930,0.009124
LA_E_7793353,0.744613
LA_E_9678625,0.435540
LA_E_4678226,0.540215
LA_E_3041327,0.978091
LA_E_5607725,0.992062
LA_E_3437910,0.995182
LA_E_4515400,0.062215
LA_E_2733406,0.626219
LA_E_2350146,0.989272
LA_E_5354039,0.224905
LA_E_2407430,0.346239
LA_E_3926503,0.154486
LA_E_6886192,0.008805
LA_E_4505498,0.241913
LA_E_9123831,0.967620
LA_E_2218640,0.081181
LA_E_6299279,0.973310
LA_E_7749028,0.246964
LA_E_5924781,0.009434
LA_E_8892307,0.997177
LA_E_1881920,0.443561
LA_E_5761384,0.906497
LA_E_2693407,0.446808
LA_E_4416852,0.783824
LA_E_6685849,0.859375
LA_E_6864860,0.870259
LA_E_2572636,0.296740
LA_E_9331565,0.740544
LA_E_8152019,0.989751
LA_E_1296422,0.340414
LA_E_6615011,0.618719
LA_E_A8309685,0.997885
LA_E_2660290,0.095495
LA_E_5279836,0.076794
LA_E_1252734,0.950870
LA_E_3031109,0.882242
LA_E_6503537,0.983694
LA_E_8445389,0.937665
LA_E_9509356,0.980942
LA_E_5180192,0.823045
LA_E_4785445,0.988735
LA_E_A9693501,0.998804
LA_E_3985487,0.062255
LA_E_9271132,0.987692
LA_E_8990925,0.923017
LA_E_4583855,0.024193
LA_E_3816210,0.994682
LA_E_2925764,0.660101
LA_E_3553120,0.926177
LA_E_3814282,0.934972
LA_E_9801331,0.844746
LA_E_7310197,0.071946
LA_E_7875942,0.959462
LA_E_1408972,0.081570
LA_E_5045453,0.175907
LA_E_5622189,0.537158
LA_E_1538989,0.996527
LA_E_9604784,0.969870
LA_E_9447478,0.664063
LA_E_6618235,0.921545
LA_E_7199954,0.152477
LA_E_4358636,0.464990
LA_E_5016422,0.993331
LA_E_6038945,0.526659
LA_E_4682278,0.987481
LA_E_8915909,0.129636
LA_E_5716396,0.993244
LA_E_8825962,0.285079
LA_E_2368067,0.373535
LA_E_9803996,0.986002
LA_E_6668234,0.993755
LA_E_A2130868,0.999291
LA_E_7090504,0.963336
LA_E_8308671,0.614114
LA_E_8041840,0.599538
LA_E_4553648,0.237529
LA_E_5304328,0.656987
LA_E_9857578,0.991085
LA_E_8286252,0.763695
LA_E_9987542,0.569779
LA_E_2407286,0.800034
LA_E_4165521,0.212986
LA_E_8102382,0.901742
LA_E_9778072,0.994242
LA_E_8755965,0.998557
LA_E_3621978,0.611414
LA_E_9549872,0.679205
LA_E_2694590,0.869032
LA_E_6415618,0.000705
LA_E_9260009,0.469284
LA_E_A1235554,0.996260
LA_E_9207104,0.006928
LA_E_5455000,0.345187
LA_E_5215218,0.972116
LA_E_3053236,0.934645
LA_E_5914840,0.280818
LA_E_1954569,0.020948
LA_E_5517653,0.044234
LA_E_7476112,0.349416
LA_E_6906082,0.951047
LA_E_2929271,0.964660
LA_E_1879333,0.301808
LA_E_5624787,0.658934
LA_E_3833654,0.826281
LA_E_1979765,0.838299
LA_E_3477107,0.991678
LA_E_4770958,0.452753
LA_E_9859089,0.141607
LA_E_9765939,0.958375
LA_E_4539755,0.971726
LA_E_1370504,0.880296
LA_E_6353378,0.951598
LA_E_5008566,0.001745
LA_E_9910355,0.327586
LA_E_5233322,0.193821
LA_E_8532885,0.559036
LA_E_4530919,0.852635
LA_E_5829998,0.907509
LA_E_8779503,0.934817
LA_E_9786743,0.975471
LA_E_7747693,0.980778
LA_E_7424739,0.030158
LA_E_1979075,0.996739
LA_E_A3893238,0.999266
LA_E_8053457,0.850398
LA_E_5756335,0.892265
LA_E_6596223,0.914328
LA_E_6041806,0.075951
LA_E_3388529,0.079356
LA_E_2809468,0.608674
LA_E_7198956,0.442373
LA_E_6500025,0.212230
LA_E_1337011,0.057694
LA_E_7430916,0.317354
LA_E_3551129,0.847661
LA_E_5880212,0.998766
LA_E_9685982,0.923041
LA_E_5787162,0.429341
LA_E_7483126,0.109440
LA_E_8619694,0.970169
LA_E_6964277,0.986029
LA_E_6052469,0.372639
LA_E_6647310,0.220955
LA_E_3541477,0.994971
LA_E_3829218,0.582435
LA_E_5765391,0.304192
LA_E_3830896,0.796302
LA_E_4226834,0.928211
LA_E_8366418,0.910099
LA_E_3797912,0.996699
LA_E_8284964,0.869858
LA_E_2157220,0.436794
LA_E_4017389,0.936038
LA_E_8074967,0.623888
LA_E_3851153,0.084492
LA_E_1567630,0.970325
LA_E_3503691,0.660174
LA_E_4529695,0.104031
LA_E_3517465,0.203445
LA_E_2031204,0.886727
LA_E_9640987,0.836918
LA_E_8108581,0.984703
LA_E_4228705,0.088658
LA_E_5834361,0.990452
LA_E_3017759,0.976523
LA_E_4833802,0.973153
LA_E_2700037,0.991448
LA_E_7204612,0.546429
LA_E_1499588,0.015384
LA_E_1529033,0.979574
LA_E_8392996,0.017422
LA_E_5025576,0.012776
LA_E_7957417,0.485615
LA_E_4920751,0.982207
LA_E_6173284,0.993223
LA_E_3727897,0.322605
LA_E_6839162,0.299649
LA_E_2600744,0.989705
LA_E_9426230,0.127590
LA_E_3932638,0.955914
LA_E_1717981,0.942570
LA_E_8182761,0.929967
LA_E_1985687,0.192048
LA_E_6616568,0.922092
LA_E_3107338,0.056519
LA_E_9310693,0.991716
LA_E_1696904,0.994026
LA_E_3205428,0.936791
LA_E_7693457,0.234112
LA_E_2951279,0.057532
LA_E_1196288,0.592971
LA_E_2817946,0.959294
LA_E_2624297,0.023531
LA_E_7557651,0.877027
LA_E_4512124,0.966899
LA_E_2069589,0.948922
LA_E_1410920,0.830438
LA_E_5701577,0.435418
LA_E_9667604,0.866307
LA_E_7639886,0.021289
LA_E_6439083,0.975632
LA_E_8189587,0.991786
LA_E_5268058,0.965677
LA_E_7843046,0.835986
LA_E_9782358,0.988012
LA_E_8903600,0.415159
LA_E_2571122,0.825069
LA_E_6907270,0.691011
LA_E_5588733,0.749584
LA_E_3782872,0.003095
LA_E_5694987,0.993768
LA_E_4674724,0.991026
LA_E_6581017,0.310034
LA_E_8875332,0.903409
LA_E_8874379,0.436495
LA_E_8264202,0.309066
LA_E_9009632,0.987424
LA_E_5154555,0.985493
LA_E_8800949,0.203158
LA_E_6332029,0.056890
LA_E_3164412,0.345675
LA_E_6509543,0.639746
LA_E_9206614,0.919510
LA_E_6173872,0.989376
LA_E_4576120,0.943101
LA_E_1477083,0.112798
LA_E_1344445,0.619600
LA_E_8003395,0.831561
LA_E_5729316,0.671986
LA_E_1820432,0.052458
LA_E_9515005,0.986869
LA_E_4829500,0.990994
LA_E_9039213,0.966009
LA_E_1523668,0.744258
LA_E_5750078,0.380942
LA_E_7497081,0.277656
LA_E_4869013,0.834942
LA_E_7397735,0.641000
LA_E_2991150,0.997009
LA_E_2717978,0.579702
LA_E_5842125,0.586914
LA_E_7138609,0.986417
LA_E_8314188,0.910029
LA_E_6444903,0.705632
LA_E_5939410,0.107267
LA_E_9170948,0.979744
LA_E_5378403,0.101299
LA_E_9918668,0.549862
LA_E_1283712,0.994643
LA_E_1705812,0.590927
LA_E_8624854,0.953924
LA_E_8562713,0.998470
LA_E_7813623,0.594656
LA_E_7614046,0.990637
LA_E_7356144,0.679044
LA_E_9689749,0.008648
LA_E_8206840,0.274621
LA_E_7626861,0.284971
LA_E_6751509,0.652849
LA_E_7629927,0.786451
LA_E_3312099,0.895066
LA_E_4555603,0.836392
LA_E_7412796,0.988828
LA_E_1420066,0.557847
LA_E_1508716,0.501598
LA_E_3453059,0.651039
LA_E_7021103,0.111755
LA_E_6614129,0.457305
LA_E_9697678,0.941916
LA_E_8476461,0.161412
LA_E_8674515,0.009706
LA_E_8182810,0.948379
LA_E_5672268,0.998453
LA_E_2088302,0.994765
LA_E_6791820,0.608256
LA_E_1199584,0.538033
LA_E_4493099,0.981756
LA_E_7888862,0.808636
LA_E_4118771,0.989686
LA_E_6211101,0.083536
LA_E_7778401,0.751448
LA_E_8996240,0.029698
LA_E_2861061,0.951853
LA_E_2922055,0.993473
LA_E_2864341,0.571261
LA_E_2339832,0.914532
LA_E_1533893,0.924864
LA_E_9792630,0.289101
LA_E_6655762,0.987776
LA_E_5720596,0.998975
LA_E_6453309,0.981319
LA_E_8025355,0.733630
LA_E_4056939,0.989146
LA_E_9765733,0.894220
LA_E_4609607,0.097509
LA_E_4183324,0.365220
LA_E_7744010,0.986388
LA_E_8664027,0.904293
LA_E_2252222,0.968777
LA_E_8424613,0.945934
LA_E_3317144,0.988021
LA_E_4956857,0.883396
LA_E_6193124,0.993386
LA_E_8344936,0.076295
LA_E_7840654,0.371231
LA_E_3940726,0.996628
LA_E_7013977,0.874622
LA_E_4249461,0.377142
LA_E_6384650,0.017685
LA_E_1769192,0.990569
LA_E_1192092,0.873255
LA_E_7606225,0.845715
LA_E_5209656,0.998422
LA_E_2751127,0.665184
LA_E_2526437,0.989817
LA_E_6421442,0.353629
LA_E_1153651,0.918165
LA_E_8990273,0.827230
LA_E_1560131,0.691177
LA_E_2327684,0.416021
LA_E_1885923,0.939064
LA_E_1808629,0.456132
LA_E_2979068,0.375581
LA_E_6109593,0.000716
LA_E_2521432,0.767871
LA_E_7254040,0.911040
LA_E_9057247,0.945911
LA_E_1845094,0.838183
LA_E_1972767,0.066668
LA_E_4064504,0.010434
LA_E_3003169,0.993493
LA_E_5857091,0.297518
LA_E_5156338,0.918249
LA_E_5680635,0.995015
LA_E_2273248,0.887466
LA_E_5093407,0.994443
LA_E_4837024,0.446868
LA_E_7888085,0.346472
LA_E_9565099,0.179807
LA_E_8184952,0.979328
LA_E_7681502,0.995059
LA_E_9022043,0.813955
LA_E_9841242,0.922610
LA_E_9862318,0.603277
LA_E_2089782,0.102621
LA_E_5167910,0.573112
LA_E_3288230,0.084818
LA_E_2930383,0.494584
LA_E_4432690,0.532535
LA_E_4525116,0.125138
LA_E_1031917,0.174177
LA_E_5210457,0.839405
LA_E_4361221,0.999352
LA_E_3748329,0.802160
LA_E_6867538,0.791035
LA_E_3009943,0.974168
LA_E_7633430,0.880608
LA_E_7227482,0.989755
LA_E_8080313,0.635837
LA_E_8697084,0.995989
LA_E_1117327,0.581788
LA_E_9972301,0.008093
LA_E_4365074,0.137351
LA_E_5451215,0.671384
LA_E_8443561,0.138750
LA_E_4419475,0.535617
LA_E_2810767,0.990741
LA_E_9075601,0.714722
LA_E_5288873,0.955487
LA_E_6362700,0.697799
LA_E_5395163,0.993237
LA_E_A3022922,0.998074
LA_E_4580855,0.745569
LA_E_9159091,0.201330
LA_E_3009892,0.312376
LA_E_9505168,0.912878
LA_E_6703750,0.986225
LA_E_5539077,0.607466
LA_E_6377000,0.894931
LA_E_8204720,0.522493
LA_E_4305870,0.222676
LA_E_1205076,0.461882
LA_E_6742507,0.876329
LA_E_1258969,0.396574
LA_E_A9598155,0.998083
LA_E_3877107,0.988523
LA_E_8007851,0.999397
LA_E_9832883,0.199578
LA_E_1109945,0.720444
LA_E_2342087,0.660578
LA_E_5022429,0.757542
LA_E_7450594,0.372528
LA_E_3882053,0.465684
LA_E_1725192,0.206648
LA_E_3503423,0.084652
LA_E_4895551,0.918628
LA_E_9319113,0.676128
LA_E_3667402,0.787291
LA_E_6626204,0.998098
LA_E_7344145,0.997839
LA_E_A9555184,0.992276
LA_E_4688560,0.827327
LA_E_6968600,0.983058
LA_E_1204517,0.680382
LA_E_1967710,0.067597
LA_E_1729482,0.985878
LA_E_2144975,0.986265
LA_E_9865121,0.453847
LA_E_7663856,0.958673
LA_E_1989866,0.980418
LA_E_1466272,0.930467
LA_E_7231199,0.754466
LA_E_3141822,0.696784
LA_E_4084297,0.986723
LA_E_1999516,0.923447
LA_E_6561992,0.985250
LA_E_6522498,0.850563
LA_E_7756324,0.852677
LA_E_8844100,0.992481
LA_E_8753470,0.872675
LA_E_3519407,0.090801
LA_E_9127950,0.856521
LA_E_6161788,0.506624
LA_E_4449843,0.018980
LA_E_9491760,0.013296
LA_E_2066293,0.463355
LA_E_5001481,0.977668
LA_E_3884900,0.857026
LA_E_5532083,0.230744
LA_E_4864053,0.307418
LA_E_3866974,0.768340
LA_E_3597787,0.025611
LA_E_7766134,0.710523
LA_E_3971356,0.903434
LA_E_3425601,0.981424
LA_E_7246594,0.473127
LA_E_4372002,0.010565
LA_E_3415631,0.992291
LA_E_8755187,0.977398
LA_E_2357668,0.962972
LA_E_3068326,0.995501
LA_E_8041810,0.162402
LA_E_9212630,0.950796
LA_E_7911181,0.945555
LA_E_8114268,0.851358
LA_E_6592865,0.766063
LA_E_7796351,0.059544
LA_E_8264147,0.065592
LA_E_7815494,0.103628
LA_E_5376924,0.004727
LA_E_6470107,0.020595
LA_E_5790788,0.798386
LA_E_4142163,0.017287
LA_E_9625253,0.001351
LA_E_7248426,0.829608
LA_E_2722091,0.001128
LA_E_5212616,0.983191
LA_E_9203327,0.670689
LA_E_1965059,0.018684
LA_E_7305825,0.959387
LA_E_1357574,0.257732
LA_E_9781763,0.002778
LA_E_6579001,0.016090
LA_E_3158449,0.906735
LA_E_6799368,0.968593
LA_E_1132450,0.131256
LA_E_2176801,0.999832
LA_E_7585822,0.170608
LA_E_4022704,0.221389
LA_E_7582544,0.677425
LA_E_1882315,0.993672
LA_E_2738142,0.013990
LA_E_7350828,0.672852
LA_E_2285796,0.981784
LA_E_2805607,0.235008
LA_E_2250990,0.006556
LA_E_7136796,0.054267
LA_E_7328814,0.995109
LA_E_5742134,0.351075
LA_E_2936570,0.940460
LA_E_3533160,0.099096
LA_E_2102569,0.135271
LA_E_9090262,0.865444
LA_E_5565580,0.992467
LA_E_2418330,0.992926
LA_E_1267287,0.960678
LA_E_7707054,0.444938
LA_E_7621397,0.393382
LA_E_5731042,0.999618
LA_E_9784441,0.428906
LA_E_9751440,0.976154
LA_E_3527865,0.868280
LA_E_9728196,0.819835
LA_E_6986426,0.950672
LA_E_6103032,0.562153
LA_E_3819227,0.994642
LA_E_6345496,0.988594
LA_E_9490978,0.993370
LA_E_3856365,0.996261
LA_E_4803850,0.135939
LA_E_8193830,0.151620
LA_E_3852452,0.951933
LA_E_2552549,0.519965
LA_E_1671166,0.959252
LA_E_9968808,0.647892
LA_E_4230026,0.990614
LA_E_2656840,0.717961
LA_E_3484998,0.659774
LA_E_6808570,0.002459
LA_E_4887253,0.842373
LA_E_2999799,0.914117
LA_E_5131576,0.853072
LA_E_2165928,0.484551
LA_E_3157579,0.999789
LA_E_9909096,0.934110
LA_E_3280485,0.174758
LA_E_A6082924,0.997120
LA_E_1923972,0.983913
LA_E_8735700,0.941469
LA_E_4379877,0.751109
LA_E_2556243,0.995004
LA_E_1666482,0.784882
LA_E_1517407,0.951104
LA_E_9275926,0.381895
LA_E_1750706,0.997283
LA_E_5397825,0.186700
LA_E_7051655,0.980876
LA_E_6362467,0.182839
LA_E_7155092,0.530606
LA_E_9309176,0.975482
LA_E_2214523,0.540272
LA_E_1135171,0.462814
LA_E_2584882,0.908338
LA_E_6724415,0.877785
LA_E_3970005,0.130854
LA_E_1704872,0.995953
LA_E_1075085,0.801033
LA_E_4480503,0.049577
LA_E_8698840,0.608954
LA_E_9291094,0.971471
LA_E_2711188,0.341811
LA_E_6550380,0.995380
LA_E_6796141,0.863366
LA_E_3860901,0.963005
LA_E_8194428,0.997488
LA_E_8008725,0.960298
LA_E_1387451,0.976116
LA_E_7485179,0.549024
LA_E_4828581,0.969861
LA_E_9394007,0.948275
LA_E_6134187,0.832090
LA_E_1416720,0.069614
LA_E_5502551,0.931492
LA_E_7496079,0.701557
LA_E_5229615,0.956239
LA_E_3051965,0.971748
LA_E_8786218,0.882786
LA_E_8146544,0.124802
LA_E_6378783,0.253225
LA_E_5225276,0.524673
LA_E_4668634,0.904400
LA_E_7975120,0.020498
LA_E_6319722,0.990684
LA_E_5184440,0.892125
LA_E_5210420,0.031586
LA_E_3079546,0.831777
LA_E_4862520,0.426544
LA_E_9757049,0.908596
LA_E_1173131,0.546830
LA_E_3600597,0.207101
LA_E_1407139,0.055365
LA_E_7696491,0.919966
LA_E_5573459,0.992655
LA_E_3383299,0.372736
LA_E_5117436,0.836353
LA_E_6322028,0.256756
LA_E_6541161,0.741336
LA_E_6956265,0.990780
LA_E_2284706,0.948233
LA_E_2914296,0.997724
LA_E_3603440,0.996487
LA_E_1249312,0.964347
LA_E_9365717,0.997604
LA_E_9009328,0.875764
LA_E_8702793,0.998072
LA_E_8340119,0.992175
LA_E_7914551,0.692946
LA_E_2381038,0.089825
LA_E_7067819,0.039281
LA_E_8057565,0.225486
LA_E_8527198,0.141368
LA_E_4040889,0.416538
LA_E_1813123,0.244307
LA_E_7191115,0.389672
LA_E_4141004,0.553321
LA_E_3193993,0.281516
LA_E_3871352,0.959087
LA_E_3000449,0.965794
LA_E_5768922,0.062233
LA_E_4039162,0.180109
LA_E_1184779,0.713787
LA_E_3877539,0.500417
LA_E_3093699,0.009783
LA_E_2507849,0.182001
LA_E_8171472,0.340275
LA_E_4280108,0.990459
LA_E_6123212,0.956829
LA_E_6179166,0.881106
LA_E_9769304,0.986185
LA_E_2071140,0.960875
LA_E_2044672,0.945760
LA_E_3945699,0.004203
LA_E_9989232,0.376891
LA_E_8792786,0.989756
LA_E_6158776,0.967558
LA_E_1453696,0.980631
LA_E_1549815,0.587456
LA_E_6235543,0.003733
LA_E_4901161,0.773974
LA_E_5714504,0.818073
LA_E_6976043,0.996703
LA_E_4214755,0.388934
LA_E_9419406,0.087671
LA_E_2016302,0.957907
LA_E_2689964,0.164300
LA_E_5459325,0.251348
LA_E_7841941,0.006108
LA_E_2701214,0.862933
LA_E_5406938,0.821507
LA_E_9748092,0.920017
LA_E_3896776,0.488433
LA_E_1904912,0.863180
LA_E_1967501,0.911874
LA_E_3514399,0.302031
LA_E_2885624,0.052876
LA_E_8673885,0.074967
LA_E_3539054,0.932296
LA_E_3701892,0.846665
LA_E_9638387,0.488460
LA_E_4501888,0.856466
LA_E_3796998,0.234144
LA_E_6927903,0.970008
LA_E_2529731,0.994098
LA_E_8469367,0.981128
LA_E_3768458,0.954138
LA_E_1137468,0.004435
LA_E_5441965,0.207216
LA_E_8184806,0.349588
LA_E_6461090,0.645859
LA_E_7447403,0.913652
LA_E_2139468,0.764607
LA_E_2776838,0.998352
LA_E_A6084667,0.995664
LA_E_5807766,0.101913
LA_E_5935418,0.682656
LA_E_3283491,0.739467
LA_E_8267044,0.266341
LA_E_5156427,0.994324
LA_E_1394108,0.011569
LA_E_6950752,0.808182
LA_E_9794400,0.204273
LA_E_1879594,0.923585
LA_E_4822814,0.966510
LA_E_4422426,0.905549
LA_E_7414011,0.681672
LA_E_5283980,0.311823
LA_E_6007315,0.011382
LA_E_3292323,0.028386
LA_E_5597785,0.975125
LA_E_6559978,0.308440
LA_E_8070237,0.251376
LA_E_9107452,0.715442
LA_E_1451303,0.675726
LA_E_8487998,0.088406
LA_E_4840023,0.938334
LA_E_2139475,0.287053
LA_E_8673335,0.590935
LA_E_5683681,0.971359
LA_E_9854372,0.350113
LA_E_8247501,0.716449
LA_E_3980962,0.285005
LA_E_7829890,0.007084
LA_E_3029069,0.174668
LA_E_1258149,0.989551
LA_E_4224555,0.956425
LA_E_6151908,0.371774
LA_E_8618551,0.764886
LA_E_8817438,0.649273
LA_E_5512819,0.627675
LA_E_1905982,0.078673
LA_E_2276789,0.921646
LA_E_6104047,0.060596
LA_E_1749171,0.580699
LA_E_1108298,0.846457
LA_E_2700528,0.984021
LA_E_7781678,0.961732
LA_E_5649179,0.781949
LA_E_4594324,0.503449
LA_E_7759073,0.987285
LA_E_3473865,0.949917
LA_E_9095068,0.057896
LA_E_6053670,0.848227
LA_E_5450813,0.917675
LA_E_2157871,0.480956
LA_E_6207767,0.633125
LA_E_2183288,0.889204
LA_E_2542525,0.826649
LA_E_8583467,0.453715
LA_E_6438134,0.463899
LA_E_8547545,0.961924
LA_E_2155132,0.963240
LA_E_8709096,0.817148
LA_E_2305766,0.281457
LA_E_3236280,0.774922
LA_E_8182166,0.892300
LA_E_1354488,0.280090
LA_E_5579403,0.987183
LA_E_8652084,0.089579
LA_E_1682154,0.993052
LA_E_9525090,0.965580
LA_E_1775595,0.916952
LA_E_9791921,0.885350
LA_E_2320735,0.957540
LA_E_3719190,0.646325
LA_E_1701427,0.988987
LA_E_3889755,0.259468
LA_E_9548446,0.383693
LA_E_3941672,0.900149
LA_E_3064542,0.978235
LA_E_1935790,0.840593
LA_E_2746144,0.010886
LA_E_7647121,0.114571
LA_E_2367806,0.096515
LA_E_3348996,0.985922
LA_E_2178593,0.598392
LA_E_8812683,0.909488
LA_E_9351726,0.997775
LA_E_7689482,0.294328
LA_E_4705549,0.772304
LA_E_4843220,0.992795
LA_E_3379846,0.683276
LA_E_3278966,0.664314
LA_E_9479265,0.454778
LA_E_A2460512,0.996396
LA_E_2185951,0.917449
LA_E_8729359,0.997512
LA_E_3632669,0.728466
LA_E_8351883,0.361354
LA_E_8542018,0.981261
LA_E_4403778,0.995814
LA_E_6815834,0.404489
LA_E_2028798,0.092090
LA_E_8842810,0.959246
LA_E_2084430,0.893536
LA_E_6196409,0.979151
LA_E_6789241,0.686484
LA_E_5172884,0.997979
LA_E_8065150,0.495781
LA_E_3034063,0.064599
LA_E_3381947,0.156318
LA_E_9961262,0.959384
LA_E_8517938,0.992968
